Periodo,inpc,inpc-1,inpc-2,inpc-3,inpc-4,inpc-5,inpc-6,inpc-7,inpc-8,inpc-9,inpc-10,inpc-11,inpc-12,suby-1,suby-2,suby-3,suby-4,suby-5,suby-6,suby-7,suby-8,suby-9,suby-10,suby-11,suby-12,ipp,act_enom_global,actividades_primarias,actividad_industrial,vol_fisico_constr,actividades_terciarias,inversion_fija_bruta,desocupacion_urbana,tend_empleo_manuf,asegurados_perms_imss,expectativa_personal_ocupado,imports_totales,imports_n_petroleras,exports_petroleras,exports_n_petroleras,precio_prom_crudo,tasa_interbancaria_eq,cetes_28,tasa_fondeo_gub,tipo_cambio_nominal,tipo_cambio_real_multi,indice_bmv,reservas_internacionales,confianza_empresarial,indicador_agregado_tend,indicador_pedidos_manuf,confianza_consumidor,expectativa_uso_pye,expectativa_inventarios_insumos,indice_prod_ind_eua,prod_manuf_eua,comercio_pmenor_eua,desempleo_eua,tasa_bonos_tesoro_eua,sp500,dow_jones,confianza_consumidor_eua
2008/08,0.0058,0.0056,0.0041,-0.0011,0.0023,0.0072,0.003,0.0046,0.0041,0.0071,0.0039,0.0078,0.0041,0.004,0.0047,0.0048,0.0039,0.0049,0.0043,0.0043,0.0038,0.0023,0.0033,0.0048,0.0027,0.008557269,0.001798847,-0.049038991,0.006305744,0.046186408,0.002184032,0.083274915,5.295869388,1,12817409,49.332,28762.742,25179.962,5931.857,21616.264,120.25,8.28,7.93,7.79,-0.008857267,-0.004529336,-0.069632567,883002.429,50.53,55.779,54.463,37.69026501,51.101,53.312,-0.027314942,-0.053846046,344158,6,4.01,-0.0625685,0.002467701,0.085106383
2008/09,0.0068,0.0058,0.0056,0.0041,-0.0011,0.0023,0.0072,0.003,0.0046,0.0041,0.0071,0.0039,0.0078,0.0041,0.004,0.0047,0.0048,0.0039,0.0049,0.0043,0.0043,0.0038,0.0023,0.0033,0.0048,-0.000740119,-0.029761006,-0.31568385,-0.011564135,-0.065453604,-0.023918177,-0.083193576,5.146872693,-9,12781187,50.144,28110.512,23784.047,5464.579,20368.45,106.64,8.56,8.18,8.04,-0.014493603,-0.042646742,-0.049488627,784823.553,49.535,56.098,52.002,36.7035231,49.831,50.715,0.007528153,0.020269718,342443,6.1,3.89,0.019199415,0.014547927,0.029411765
2008/10,0.0068,0.0068,0.0058,0.0056,0.0041,-0.0011,0.0023,0.0072,0.003,0.0046,0.0041,0.0071,0.0039,0.0058,0.0041,0.004,0.0047,0.0048,0.0039,0.0049,0.0043,0.0043,0.0038,0.0023,0.0033,0.004550904,0.012491798,-0.065342848,0.00839316,0.029743169,0.018622079,-0.011192775,4.993563354,-11,12816309,48.541,28020.923,24511.127,3464.975,21620.678,85.57,8.66,8.17,8.19,0.047945613,0.023149944,-0.05973713,829847.032,49.979,55.585,55.038,37.26160888,51.519,52.472,-0.050038142,-0.028619784,313308,6,3.69,-0.050301607,-0.060023745,0.115873016
2008/11,0.0114,0.0068,0.0068,0.0058,0.0056,0.0041,-0.0011,0.0023,0.0072,0.003,0.0046,0.0041,0.0071,0.0029,0.0058,0.0041,0.004,0.0047,0.0048,0.0039,0.0049,0.0043,0.0043,0.0038,0.0023,0.014700629,0.029852377,0.353026535,0.030224511,0.029653834,0.016654358,0.060303477,4.937717317,-15,12824701,47.178,27721.734,24705.938,3297.182,21132.244,60.27,8.68,7.74,7.71,0.179622484,0.134191321,-0.184096511,914887.436,46.993,52.748,52.216,36.65575702,48.247,52.868,-0.004357775,-0.013451368,311422,6.1,3.81,-0.203950666,-0.140604699,-0.180654339
2008/12,0.0069,0.0114,0.0068,0.0068,0.0058,0.0056,0.0041,-0.0011,0.0023,0.0072,0.003,0.0046,0.0041,0.0046,0.0029,0.0058,0.0041,0.004,0.0047,0.0048,0.0039,0.0049,0.0043,0.0043,0.0038,0.003842898,-0.043029088,0.292367213,-0.084635813,-0.070737511,-0.03311318,-0.024412709,5.387611866,-29,12768716,46.845,23234.846,20828.754,2317.633,17957.958,42.4,8.73,7.43,7.85,0.047066652,0.007605096,-0.006915505,980586.659,39.824,55.588,51.844,34.20780888,52.736,52.678,-0.021121891,-0.037102223,299238,6.5,3.53,-0.088521883,-0.053186764,-0.039930556
2009/01,0.0023,0.0069,0.0114,0.0068,0.0068,0.0058,0.0056,0.0041,-0.0011,0.0023,0.0072,0.003,0.0046,0.0057,0.0046,0.0029,0.0058,0.0041,0.004,0.0047,0.0048,0.0039,0.0049,0.0043,0.0043,0.001373073,0.003036012,0.019249271,-0.003163032,0.079300438,0.005802164,0.030287746,5.05830893,-23,12569068,43.646,20752.642,18792.451,1759.022,16924.758,33.7,8.74,8.02,8.15,0.023865124,0.038437709,0.082380939,1111045.137,38.23,47.032,47.565,34.94998133,42.065,47.241,-0.022197965,-0.046365224,346513,7.1,2.42,-0.006205834,-0.005962959,0.086799277
2009/02,0.0022,0.0023,0.0069,0.0114,0.0068,0.0068,0.0058,0.0056,0.0041,-0.0011,0.0023,0.0072,0.003,0.0044,0.0057,0.0046,0.0029,0.0058,0.0041,0.004,0.0047,0.0048,0.0039,0.0049,0.0043,0.000223564,-0.085819524,-0.156581174,-0.05728568,-0.115191813,-0.098599299,-0.18789572,6.137239647,-20,12425255,41.822,16789.104,15547.902,1915.814,13166.148,37.95,8.41,7.59,7.9,0.03564004,0.021708759,-0.127809552,1181862.505,35.154,45.682,45.513,34.99866293,38.497,44.356,-0.027990674,-0.042349358,273998,8.5,2.52,-0.013651488,-0.08836555,0.018302829
2009/03,0.0058,0.0022,0.0023,0.0069,0.0114,0.0068,0.0068,0.0058,0.0056,0.0041,-0.0011,0.0023,0.0072,0.0047,0.0044,0.0057,0.0046,0.0029,0.0058,0.0041,0.004,0.0047,0.0048,0.0039,0.0049,0.005401579,-0.031160425,-0.196256513,-0.035033639,-0.028106818,-0.017459647,-0.039932335,6.351499448,-16,12363245,41.343,16613.305,15282.195,1671.944,14392.843,38.24,7.94,7.12,7.6,0.048291598,0.030961702,-0.09466156,1196733.152,34.178,48.336,45.71,34.4083577,42.723,47.773,-0.008379716,0.011298412,264465,8.9,2.87,-0.069722036,-0.117228953,-0.080065359
2009/04,0.0035,0.0058,0.0022,0.0023,0.0069,0.0114,0.0068,0.0068,0.0058,0.0056,0.0041,-0.0011,0.0023,0.0052,0.0047,0.0044,0.0057,0.0046,0.0029,0.0058,0.0041,0.004,0.0047,0.0048,0.0039,0.005580051,0.064736299,-0.011170292,0.061626347,0.020228425,0.070936924,0.048243569,5.727208095,-23,12343243,42.859,18554.454,17300.494,1933.494,16584.607,42.03,7.64,7.03,7.17,0.015243146,0.003052761,0.099272602,1206497.578,32.782,50.458,46.876,33.40230232,46.476,47.945,-0.010686778,0.000382904,290068,9,2.82,-0.059734486,0.077303021,0.017761989
2009/05,-0.0029,0.0035,0.0058,0.0022,0.0023,0.0069,0.0114,0.0068,0.0068,0.0058,0.0056,0.0041,-0.0011,0.0042,0.0052,0.0047,0.0044,0.0057,0.0046,0.0029,0.0058,0.0041,0.004,0.0047,0.0048,-0.004863742,-0.027565882,0.145140795,-0.014804871,0.011191009,-0.044531733,-0.013523406,6.656859007,-22,12305737,44.169,17203.626,15827.482,1984.113,15388.056,47.77,6.68,6.05,6.34,-0.084827638,-0.077065479,0.111873832,1115946.041,35.963,55.083,49.256,33.47277155,51.994,48.05,-0.027698979,-0.021817169,292041,8.6,2.93,0.120217136,0.073493698,0.136125654
2009/06,0.0018,-0.0029,0.0035,0.0058,0.0022,0.0023,0.0069,0.0114,0.0068,0.0068,0.0058,0.0056,0.0041,0.002,0.0042,0.0052,0.0047,0.0044,0.0057,0.0046,0.0029,0.0058,0.0041,0.004,0.0047,-0.004650543,0.007171065,0.076416193,-0.010872326,0.012471042,0.014811988,-0.011843678,6.780053974,-19,12253881,43.87,16788.594,15520.322,2420.317,14817.974,56.42,5.78,5.29,5.53,-0.020186819,0.006837121,0.114341073,1063932.215,39.168,51.099,49.034,34.60027305,45.89,50.086,0.00243942,0.002901135,307481,9.1,3.29,0.063974533,0.040671653,0.055299539
2009/07,0.0027,0.0018,-0.0029,0.0035,0.0058,0.0022,0.0023,0.0069,0.0114,0.0068,0.0068,0.0058,0.0056,0.0025,0.002,0.0042,0.0052,0.0047,0.0044,0.0057,0.0046,0.0029,0.0058,0.0041,0.004,0.002708132,0.029768718,0.101825318,0.000849895,-0.021661372,0.043647659,0.034961269,6.353390405,-16,12251814,47.523,19569.999,17705.136,2846.803,16554.938,64.36,5.26,4.98,5.03,0.009624188,0.024386773,-0.000333769,996101.17,38.389,51.997,48.889,33.19328072,47.689,49.376,0.02600143,0.016572666,306050,9.7,3.72,0.026274088,-0.006274066,0.030567686
2009/08,0.0024,0.0027,0.0018,-0.0029,0.0035,0.0058,0.0022,0.0023,0.0069,0.0114,0.0068,0.0068,0.0058,0.0031,0.0025,0.002,0.0042,0.0052,0.0047,0.0044,0.0057,0.0046,0.0029,0.0058,0.0041,0.003279564,0.013796844,-0.108172045,0.047135667,0.055528061,0.001640193,0.069681153,7.381385907,-7,12245484,48.608,19254.846,17214.765,2898.803,15117.445,60.95,4.92,4.59,4.62,0.001348931,0.002535701,0.106763602,977125.96,39.591,56.657,51.47,34.22559493,54.029,49.344,-0.007656892,-0.022294567,308847,9.7,3.56,0.010473805,0.085783305,-0.06779661
2009/09,0.005,0.0024,0.0027,0.0018,-0.0029,0.0035,0.0058,0.0022,0.0023,0.0069,0.0114,0.0068,0.0068,0.0015,0.0031,0.0025,0.002,0.0042,0.0052,0.0047,0.0044,0.0057,0.0046,0.0029,0.0058,0.002795527,-0.026307716,-0.25119298,-0.019350672,-0.049608057,-0.017061498,-0.063597081,7.488213462,-6,12253662,50.864,20234.102,18276.698,2707.97,16857.579,67.21,4.89,4.49,4.45,-0.026972212,-0.019791365,0.037691393,968066.083,41.1,56.648,51.986,36.05017421,50.724,53.282,0.035106426,0.042798791,314505,9.6,3.59,0.078968178,0.035399397,-0.004545455
2009/10,0.003,0.005,0.0024,0.0027,0.0018,-0.0029,0.0035,0.0058,0.0022,0.0023,0.0069,0.0114,0.0068,0.004,0.0015,0.0031,0.0025,0.002,0.0042,0.0052,0.0047,0.0044,0.0057,0.0046,0.0029,0.007433957,0.025519608,-0.058655222,0.031267939,0.053833907,0.025742971,0.019213104,7.907579743,-10,12303132,52.186,21818.126,19545.132,2800.43,18138.656,64.73,4.91,4.48,4.45,0.030550321,0.039073806,0.033998973,1016714.446,41.791,57.429,53.824,34.53055923,51.642,52.627,-0.008301406,0.007740455,288071,9.5,3.4,0.034494711,0.022744998,0.118721461
